;;;;;;1213;RAPPORT DATA;;
Code;Conducteur;Famille;Type;Marque;Telephone;Immat;Heure de départ;Heure d'arrêt;Durée;Chantier;CAA;KM;Carburant Depart;Carburant Arrêt;Consomation Carburant
PK23;;;;;;;22/12/2025 18:30;18:31;0:01:21;Hors Chantier;Course;0,1 ;;;
V047;;;;;;;22/12/2025 18:30;18:44;0:13:52;Hors Chantier;Attente;0,0 ;;;
V051;;;;;;;22/12/2025 18:30;18:41;0:11:00;Hors Chantier;Attente;0,0 ;;;
C060;;;;;;;22/12/2025 18:30;23:59;5:29:00;Hors Chantier;Arrêt;0,0 ;;;
C129;;;;;;;22/12/2025 18:30;19:20;0:50:13;Hors Chantier;Arrêt;0,0 ;;;
C102;;;;;;;22/12/2025 18:31;23:59;5:28:00;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 18:31;18:31;0:00:38;Hors Chantier;Course;0,0 ;;;
PK23;;;;;;;22/12/2025 18:31;18:47;0:15:37;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 18:31;18:47;0:15:37;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 18:31;18:47;0:15:37;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 18:31;18:55;0:23:17;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 18:31;18:55;0:23:17;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 18:31;18:55;0:23:17;Hors Chantier;Arrêt;0,0 ;;;
C105;;;;;;;22/12/2025 18:32;18:33;0:01:00;Hors Chantier;Attente;0,0 ;;;
V061;;;;;;;22/12/2025 18:32;18:32;0:00:01;Hors Chantier;Attente;0,0 ;;;
C025;;;;;;;22/12/2025 18:32;18:47;0:14:32;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 18:32;18:33;0:00:14;Hors Chantier;Attente;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 18:32;19:18;0:45:05;Hors Chantier;Course;19,11 ;;;
PK34;;;;;;;22/12/2025 18:32;18:48;0:15:26;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 18:32;18:48;0:15:26;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 18:32;18:48;0:15:26;Hors Chantier;Arrêt;0,0 ;;;
V041;;;;;;;22/12/2025 18:33;18:34;0:01:31;Hors Chantier;Course;0,4 ;;;
C105;;;;;;;22/12/2025 18:33;23:59;5:25:53;Hors Chantier;Arrêt;0,0 ;;;
V061;;;;;;;22/12/2025 18:33;19:00;0:27:18;Hors Chantier;Attente;0,0 ;;;
C126;;;;;;;22/12/2025 18:34;18:39;0:05:06;Hors Chantier;Course;0,1 ;;;
V041;;;;;;;22/12/2025 18:34;23:59;5:24:50;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 18:35;18:35;0:00:03;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 18:35;18:53;0:18:01;Hors Chantier;Course;12,85 ;;;
C028;;;;;;;22/12/2025 18:35;23:59;5:24:00;Hors Chantier;Arrêt;0,0 ;;;
PL68;;;;;;;22/12/2025 18:35;18:36;0:01:00;Hors Chantier;Attente;0,0 ;;;
PK35;;;;;;;22/12/2025 18:36;18:43;0:06:42;Hors Chantier;Course;0,6 ;;;
PL54;;;;;;;22/12/2025 18:37;19:44;1:07:14;Hors Chantier;Arrêt;0,0 ;;;
PL68;;;;;;;22/12/2025 18:37;18:49;0:11:26;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 18:38;21:53;3:15:03;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 18:38;21:53;3:15:03;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 18:38;21:53;3:15:03;Hors Chantier;Arrêt;0,0 ;;;
C126;;;;;;;22/12/2025 18:39;18:47;0:08:10;Hors Chantier;Attente;0,0 ;;;
PK26;;;;;;;22/12/2025 18:39;18:43;0:04:00;Hors Chantier;Attente;0,0 ;;;
C117;;;;;;;22/12/2025 18:39;18:41;0:01:29;Hors Chantier;Attente;0,0 ;;;
C055;;;;;;;22/12/2025 18:39;18:52;0:12:58;Hors Chantier;Attente;0,0 ;;;
C078;;;;;;;22/12/2025 18:40;23:59;5:19:00;Hors Chantier;Arrêt;0,0 ;;;
CH15;;;;;;;22/12/2025 18:41;18:41;0:00:17;Hors Chantier;Attente;0,0 ;;;
PK36WW;;;;;;;22/12/2025 18:41;19:03;0:22:50;Hors Chantier;Course;14,29 ;;;
V064 N;;;;;;;22/12/2025 18:41;18:55;0:14:26;Hors Chantier;Course;10,89 ;;;
C117;;;;;;;22/12/2025 18:41;20:45;2:03:59;Hors Chantier;Course;103,38 ;;;
CH15;;;;;;;22/12/2025 18:42;18:46;0:04:00;Hors Chantier;Arrêt;0,0 ;;;
V051;;;;;;;22/12/2025 18:42;18:48;0:06:21;Hors Chantier;Course;2,63 ;;;
PK31;;;;;;;22/12/2025 18:42;18:48;0:05:45;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 18:42;18:48;0:05:45;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 18:42;18:48;0:05:45;Hors Chantier;Arrêt;0,0 ;;;
PK26;;;;;;;22/12/2025 18:43;19:22;0:38:40;Hors Chantier;Course;24,16 ;;;
PK35;;;;;;;22/12/2025 18:43;18:47;0:03:31;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:43;18:47;0:03:31;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:43;18:47;0:03:31;Hors Chantier;Arrêt;0,0 ;;;
V072;;;;;;;22/12/2025 18:44;19:36;0:52:07;Hors Chantier;Arrêt;0,0 ;;;
C121;;;;;;;22/12/2025 18:44;18:45;0:00:52;Hors Chantier;Course;0,2 ;;;
V047;;;;;;;22/12/2025 18:44;18:45;0:00:40;Hors Chantier;Course;0,2 ;;;
V070;;;;;;;22/12/2025 18:45;18:47;0:02:12;Hors Chantier;Course;0,9 ;;;
C121;;;;;;;22/12/2025 18:45;23:56;5:11:09;Hors Chantier;Arrêt;0,1 ;;;
C121;;;;;;;22/12/2025 18:45;23:56;5:11:09;Hors Chantier;Arrêt;0,1 ;;;
C121;;;;;;;22/12/2025 18:45;23:56;5:11:09;Hors Chantier;Arrêt;0,1 ;;;
C096;;;;;;;22/12/2025 18:45;23:59;5:14:00;Hors Chantier;Arrêt;0,0 ;;;
C099;;;;;;;22/12/2025 18:45;18:48;0:02:25;Hors Chantier;Attente;0,0 ;;;
PK13;;;;;;;22/12/2025 18:46;18:56;0:10:33;Hors Chantier;Attente;0,0 ;;;
C090;;;;;;;22/12/2025 18:46;19:05;0:19:25;Hors Chantier;Course;12,58 ;;;
V047;;;;;;;22/12/2025 18:46;23:59;5:13:00;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:47;18:51;0:04:26;Hors Chantier;Course;1,0 ;;;
PK23;;;;;;;22/12/2025 18:47;19:12;0:25:39;Hors Chantier;Course;15,36 ;;;
C025;;;;;;;22/12/2025 18:47;18:49;0:02:24;Hors Chantier;Course;0,3 ;;;
C126;;;;;;;22/12/2025 18:47;22:36;3:48:34;Hors Chantier;Course;275,65 ;;;
C099;;;;;;;22/12/2025 18:48;18:56;0:07:50;Hors Chantier;Course;2,58 ;;;
V070;;;;;;;22/12/2025 18:48;18:54;0:06:00;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 18:48;18:53;0:04:50;Hors Chantier;Course;1,72 ;;;
PK31;;;;;;;22/12/2025 18:48;18:49;0:01:05;Hors Chantier;Course;0,1 ;;;
C109;;;;;;;22/12/2025 18:48;18:51;0:02:31;Hors Chantier;Course;0,6 ;;;
C095;;;;;;;22/12/2025 18:49;22:45;3:55:54;Hors Chantier;Course;277,58 ;;;
C025;;;;;;;22/12/2025 18:49;18:52;0:02:43;Hors Chantier;Attente;0,0 ;;;
V051;;;;;;;22/12/2025 18:49;22:25;3:36:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 18:49;18:54;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 18:49;18:54;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 18:49;18:54;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 18:50;23:58;5:08:55;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 18:50;23:58;5:08:55;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 18:50;23:58;5:08:55;Hors Chantier;Arrêt;0,0 ;;;
PK24;;;;;;;22/12/2025 18:51;18:53;0:02:15;Hors Chantier;Attente;0,0 ;;;
C109;;;;;;;22/12/2025 18:51;18:56;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 18:51;18:56;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 18:51;18:56;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:51;18:58;0:07:06;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:51;18:58;0:07:06;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:51;18:58;0:07:06;Hors Chantier;Arrêt;0,0 ;;;
C071;;;;;;;22/12/2025 18:51;19:00;0:08:09;Hors Chantier;Course;0,4 ;;;
C025;;;;;;;22/12/2025 18:52;19:09;0:16:45;Hors Chantier;Course;12,09 ;;;
V029;;;;;;;22/12/2025 18:52;18:53;0:01:00;Hors Chantier;Attente;0,0 ;;;
PK34;;;;;;;22/12/2025 18:53;18:56;0:03:43;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 18:53;18:56;0:03:43;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 18:53;18:56;0:03:43;Hors Chantier;Arrêt;0,0 ;;;
PK24;;;;;;;22/12/2025 18:53;18:54;0:01:13;Hors Chantier;Course;0,3 ;;;
C124;;;;;;;22/12/2025 18:53;18:55;0:02:01;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 18:53;19:00;0:06:43;Hors Chantier;Arrêt;0,0 ;;;
C055;;;;;;;22/12/2025 18:53;23:59;5:06:00;Hors Chantier;Arrêt;0,0 ;;;
V006;;;;;;;22/12/2025 18:53;18:55;0:01:37;Hors Chantier;Course;0,0 ;;;
PK25;;;;;;;22/12/2025 18:54;23:59;5:05:00;Hors Chantier;Arrêt;0,0 ;;;
V029;;;;;;;22/12/2025 18:54;23:53;4:59:45;Hors Chantier;Arrêt;0,0 ;;;
PK24;;;;;;;22/12/2025 18:54;23:59;5:04:56;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 18:54;18:54;0:00:07;Hors Chantier;Attente;0,0 ;;;
PK31;;;;;;;22/12/2025 18:54;19:01;0:06:25;Hors Chantier;Course;0,8 ;;;
V070;;;;;;;22/12/2025 18:54;19:01;0:07:11;Hors Chantier;Course;1,46 ;;;
PK33;;;;;;;22/12/2025 18:54;18:56;0:02:02;Hors Chantier;Attente;0,0 ;;;
V040;;;;;;;22/12/2025 18:55;19:09;0:14:32;Hors Chantier;Course;12,37 ;;;
C124;;;;;;;22/12/2025 18:55;19:26;0:31:13;Hors Chantier;Course;17,00 ;;;
V064 N;;;;;;;22/12/2025 18:55;19:04;0:08:30;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 18:55;19:04;0:08:30;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 18:55;19:04;0:08:30;Hors Chantier;Arrêt;0,0 ;;;
V006;;;;;;;22/12/2025 18:55;18:57;0:01:37;Hors Chantier;Course;0,6 ;;;
V058;;;;;;;22/12/2025 18:55;18:59;0:03:26;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 18:55;18:59;0:03:26;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 18:55;18:59;0:03:26;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 18:56;19:30;0:33:50;Hors Chantier;Course;18,39 ;;;
PK13;;;;;;;22/12/2025 18:56;19:08;0:11:54;Hors Chantier;Course;5,05 ;;;
PK34;;;;;;;22/12/2025 18:56;19:05;0:08:50;Hors Chantier;Course;4,77 ;;;
C099;;;;;;;22/12/2025 18:57;23:59;5:02:00;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 18:57;19:00;0:03:00;Hors Chantier;Arrêt;0,0 ;;;
V006;;;;;;;22/12/2025 18:58;23:59;5:01:00;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 18:58;19:04;0:05:36;Hors Chantier;Course;1,82 ;;;
V058;;;;;;;22/12/2025 18:59;19:01;0:02:24;Hors Chantier;Course;0,4 ;;;
C071;;;;;;;22/12/2025 19:00;19:08;0:08:28;Hors Chantier;Attente;0,0 ;;;
C029;;;;;;;22/12/2025 19:00;21:05;2:05:28;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 19:00;19:01;0:00:31;Hors Chantier;Attente;0,0 ;;;
V061;;;;;;;22/12/2025 19:01;19:11;0:10:07;Hors Chantier;Course;5,95 ;;;
PK31;;;;;;;22/12/2025 19:01;19:20;0:19:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 19:01;19:20;0:19:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 19:01;19:20;0:19:00;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 19:01;19:04;0:02:46;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 19:01;23:36;4:34:40;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 19:01;23:36;4:34:40;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 19:01;23:36;4:34:40;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 19:01;19:04;0:02:41;Hors Chantier;Attente;0,0 ;;;
PK30;;;;;;;22/12/2025 19:02;19:04;0:02:47;Hors Chantier;Attente;0,0 ;;;
V070;;;;;;;22/12/2025 19:02;19:03;0:01:42;Hors Chantier;Course;0,1 ;;;
V070;;;;;;;22/12/2025 19:03;19:10;0:06:07;Hors Chantier;Course;1,71 ;;;
V064 N;;;;;;;22/12/2025 19:04;19:09;0:05:19;Hors Chantier;Course;1,08 ;;;
PK36WW;;;;;;;22/12/2025 19:04;23:55;4:50:52;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:04;19:12;0:08:13;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:04;19:12;0:08:13;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:04;19:12;0:08:13;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 19:04;19:10;0:06:15;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 19:04;19:25;0:20:57;Hors Chantier;Course;15,69 ;;;
PK30;;;;;;;22/12/2025 19:04;21:07;2:02:15;Hors Chantier;Course;171,49 ;;;
PK34;;;;;;;22/12/2025 19:05;23:27;4:22:04;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 19:05;23:27;4:22:04;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 19:05;23:27;4:22:04;Hors Chantier;Arrêt;0,0 ;;;
PK13;;;;;;;22/12/2025 19:08;19:08;0:00:02;Hors Chantier;Attente;0,0 ;;;
C071;;;;;;;22/12/2025 19:08;19:10;0:02:08;Hors Chantier;Course;0,2 ;;;
PK13;;;;;;;22/12/2025 19:08;19:23;0:14:30;Hors Chantier;Arrêt;0,0 ;;;
C025;;;;;;;22/12/2025 19:09;19:12;0:03:09;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 19:09;23:10;4:01:07;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 19:09;23:10;4:01:07;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 19:09;23:10;4:01:07;Hors Chantier;Arrêt;0,0 ;;;
V050;;;;;;;22/12/2025 19:09;19:16;0:07:18;Hors Chantier;Course;5,21 ;;;
V040;;;;;;;22/12/2025 19:09;19:11;0:02:20;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 19:09;19:11;0:02:20;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 19:09;19:11;0:02:20;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 19:10;19:11;0:00:35;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 19:10;19:30;0:19:40;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 19:11;19:21;0:09:55;Hors Chantier;Attente;0,0 ;;;
V040;;;;;;;22/12/2025 19:11;19:24;0:12:34;Hors Chantier;Course;4,01 ;;;
V061;;;;;;;22/12/2025 19:12;23:59;4:47:00;Hors Chantier;Arrêt;0,0 ;;;
C025;;;;;;;22/12/2025 19:12;19:41;0:28:54;Hors Chantier;Course;15,82 ;;;
PK35;;;;;;;22/12/2025 19:12;19:19;0:06:43;Hors Chantier;Course;2,28 ;;;
PK23;;;;;;;22/12/2025 19:12;19:16;0:04:02;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:12;19:16;0:04:02;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:12;19:16;0:04:02;Hors Chantier;Arrêt;0,0 ;;;
V062;;;;;;;22/12/2025 19:16;19:18;0:01:33;Hors Chantier;Course;0,7 ;;;
PK23;;;;;;;22/12/2025 19:16;19:25;0:08:49;Hors Chantier;Course;2,34 ;;;
V050;;;;;;;22/12/2025 19:17;20:28;1:10:48;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:18;19:32;0:14:50;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:18;19:32;0:14:50;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:18;19:32;0:14:50;Hors Chantier;Arrêt;0,0 ;;;
V062;;;;;;;22/12/2025 19:18;19:22;0:03:56;Hors Chantier;Arrêt;0,0 ;;;
V062;;;;;;;22/12/2025 19:18;19:22;0:03:56;Hors Chantier;Arrêt;0,0 ;;;
V062;;;;;;;22/12/2025 19:18;19:22;0:03:56;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:19;23:58;4:39:43;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:19;23:58;4:39:43;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 19:19;23:58;4:39:43;Hors Chantier;Arrêt;0,0 ;;;
C071;;;;;;;22/12/2025 19:19;23:59;4:40:01;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 19:20;19:22;0:02:41;Hors Chantier;Course;0,7 ;;;
V059;;;;;;;22/12/2025 19:21;19:26;0:05:00;Hors Chantier;Attente;0,0 ;;;
V070;;;;;;;22/12/2025 19:21;19:28;0:07:41;Hors Chantier;Course;1,19 ;;;
V062;;;;;;;22/12/2025 19:22;20:24;1:02:39;Hors Chantier;Course;57,21 ;;;
PK26;;;;;;;22/12/2025 19:22;19:22;0:00:30;Hors Chantier;Attente;0,0 ;;;
PK31;;;;;;;22/12/2025 19:22;20:00;0:37:30;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 19:22;20:00;0:37:30;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 19:22;20:00;0:37:30;Hors Chantier;Arrêt;0,0 ;;;
PK26;;;;;;;22/12/2025 19:22;20:06;0:43:39;Hors Chantier;Arrêt;0,0 ;;;
PK13;;;;;;;22/12/2025 19:23;19:23;0:00:22;Hors Chantier;Attente;0,0 ;;;
PK13;;;;;;;22/12/2025 19:23;19:27;0:04:12;Hors Chantier;Course;0,4 ;;;
V040;;;;;;;22/12/2025 19:24;21:41;2:17:05;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 19:24;21:41;2:17:05;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 19:24;21:41;2:17:05;Hors Chantier;Arrêt;0,0 ;;;
V055;;;;;;;22/12/2025 19:24;23:59;4:35:00;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:25;19:50;0:24:53;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:25;19:50;0:24:53;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:25;19:50;0:24:53;Hors Chantier;Arrêt;0,0 ;;;
V059;;;;;;;22/12/2025 19:26;19:33;0:07:20;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 19:26;19:38;0:12:00;Hors Chantier;Arrêt;0,0 ;;;
C124;;;;;;;22/12/2025 19:27;19:28;0:01:13;Hors Chantier;Arrêt;0,0 ;;;
PK13;;;;;;;22/12/2025 19:28;19:28;0:00:35;Hors Chantier;Course;0,0 ;;;
PK13;;;;;;;22/12/2025 19:28;23:59;4:31:00;Hors Chantier;Arrêt;0,0 ;;;
C124;;;;;;;22/12/2025 19:29;19:29;0:00:01;Hors Chantier;Attente;0,0 ;;;
C124;;;;;;;22/12/2025 19:29;19:40;0:11:25;Hors Chantier;Course;8,99 ;;;
V070;;;;;;;22/12/2025 19:29;19:30;0:01:35;Hors Chantier;Course;0,0 ;;;
C109;;;;;;;22/12/2025 19:30;23:59;4:29:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 19:30;23:59;4:29:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 19:30;23:59;4:29:00;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 19:30;19:56;0:25:52;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 19:31;19:31;0:00:05;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 19:31;21:15;1:44:30;Hors Chantier;Course;40,95 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:32;19:33;0:00:51;Hors Chantier;Course;0,1 ;;;
V059;;;;;;;22/12/2025 19:33;19:34;0:00:41;Hors Chantier;Attente;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:33;19:42;0:08:57;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:33;19:42;0:08:57;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:33;19:42;0:08:57;Hors Chantier;Arrêt;0,0 ;;;
V059;;;;;;;22/12/2025 19:34;19:50;0:15:55;Hors Chantier;Course;7,43 ;;;
V033;;;;;;;22/12/2025 19:34;19:35;0:01:00;Hors Chantier;Attente;0,0 ;;;
V033;;;;;;;22/12/2025 19:35;20:00;0:24:51;Hors Chantier;Course;17,70 ;;;
C108;;;;;;;22/12/2025 19:37;23:56;4:19:03;Hors Chantier;Arrêt;0,0 ;;;
V072;;;;;;;22/12/2025 19:37;19:38;0:00:28;Hors Chantier;Attente;0,0 ;;;
V072;;;;;;;22/12/2025 19:38;20:05;0:27:16;Hors Chantier;Course;10,43 ;;;
PK33;;;;;;;22/12/2025 19:39;19:47;0:08:09;Hors Chantier;Course;5,57 ;;;
C124;;;;;;;22/12/2025 19:40;20:42;1:01:52;Hors Chantier;Arrêt;0,0 ;;;
C025;;;;;;;22/12/2025 19:41;20:02;0:20:49;Hors Chantier;Attente;0,0 ;;;
PK22;;;;;;;22/12/2025 19:42;19:46;0:04:15;Hors Chantier;Arrêt;0,0 ;;;
PK22;;;;;;;22/12/2025 19:42;19:46;0:04:15;Hors Chantier;Arrêt;0,0 ;;;
PK22;;;;;;;22/12/2025 19:42;19:46;0:04:15;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 19:42;20:17;0:34:35;Hors Chantier;Course;7,82 ;;;
PK22;;;;;;;22/12/2025 19:46;20:07;0:20:37;Hors Chantier;Course;17,66 ;;;
V048;;;;;;;22/12/2025 19:47;19:48;0:00:33;Hors Chantier;Course;0,1 ;;;
PK33;;;;;;;22/12/2025 19:48;23:59;4:11:00;Hors Chantier;Arrêt;0,0 ;;;
V048;;;;;;;22/12/2025 19:48;19:54;0:05:36;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 19:50;20:00;0:10:21;Hors Chantier;Course;3,95 ;;;
V059;;;;;;;22/12/2025 19:50;19:52;0:01:12;Hors Chantier;Course;0,1 ;;;
V059;;;;;;;22/12/2025 19:52;19:55;0:03:16;Hors Chantier;Arrêt;0,0 ;;;
V044;;;;;;;22/12/2025 19:53;19:54;0:00:28;Hors Chantier;Course;0,0 ;;;
V044;;;;;;;22/12/2025 19:54;20:01;0:06:46;Hors Chantier;Course;3,19 ;;;
V059;;;;;;;22/12/2025 19:55;23:55;3:59:57;Hors Chantier;Arrêt;0,0 ;;;
V048;;;;;;;22/12/2025 19:55;19:58;0:02:52;Hors Chantier;Attente;0,0 ;;;
V070;;;;;;;22/12/2025 19:57;19:59;0:02:45;Hors Chantier;Course;0,6 ;;;
V048;;;;;;;22/12/2025 19:58;20:16;0:18:09;Hors Chantier;Course;17,22 ;;;
PK27;;;;;;;22/12/2025 19:59;20:02;0:03:18;Hors Chantier;Course;0,9 ;;;
V070;;;;;;;22/12/2025 20:00;20:01;0:01:48;Hors Chantier;Course;0,0 ;;;
PK31;;;;;;;22/12/2025 20:00;20:03;0:03:33;Hors Chantier;Course;0,8 ;;;
V033;;;;;;;22/12/2025 20:00;20:57;0:56:49;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 20:00;20:16;0:15:22;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 20:00;20:16;0:15:22;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 20:00;20:16;0:15:22;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 20:01;20:29;0:27:31;Hors Chantier;Arrêt;0,0 ;;;
C025;;;;;;;22/12/2025 20:02;23:59;3:56:40;Hors Chantier;Arrêt;0,0 ;;;
PK27;;;;;;;22/12/2025 20:03;20:05;0:02:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 20:03;20:18;0:14:38;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 20:03;20:18;0:14:38;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 20:03;20:18;0:14:38;Hors Chantier;Arrêt;0,0 ;;;
PK27;;;;;;;22/12/2025 20:05;20:06;0:01:16;Hors Chantier;Attente;0,0 ;;;
